theme_id,id_theme,color_id,rgb,total_quantity
60.0,60.0,29,E4ADC8,3
60.0,60.0,33,0020A0,178
60.0,60.0,34,84B68D,28
60.0,60.0,36,C91A09,81
60.0,60.0,40,635F52,14
60.0,60.0,41,AEEFEC,138
60.0,60.0,42,F8F184,7
60.0,60.0,46,F5CD2F,56
60.0,60.0,47,FCFCFC,45
60.0,60.0,57,FF800D,2
60.0,60.0,70,582A12,19
60.0,60.0,71,A0A5A9,605
60.0,60.0,72,6C6E68,401
60.0,60.0,73,5A93DB,2
60.0,60.0,84,AA7D55,6
60.0,60.0,85,3F3691,1
60.0,60.0,179,898788,29
60.0,60.0,182,F08F1C,44
60.0,60.0,191,F8BB3D,19
60.0,60.0,212,9FC3E9,15
60.0,60.0,272,0A3463,6
60.0,60.0,288,184632,1
60.0,60.0,297,AA7F2E,1
60.0,60.0,321,078BC9,35
60.0,60.0,322,36AEBF,7
60.0,60.0,323,ADC3C0,20
60.0,60.0,378,A0BCAC,1
60.0,60.0,379,6074A1,7
60.0,60.0,484,A95500,1
60.0,60.0,1050,FF698F,1
60.0,60.0,1062,EBD800,91
60.0,60.0,1103,3E3C39,6
60.0,60.0,1136,CA4C0B,1
60.0,60.0,9999,05131D,16
61.0,61.0,0,05131D,6441
61.0,61.0,1,0055BF,3290
61.0,61.0,2,237841,544
61.0,61.0,3,008F9B,20
61.0,61.0,4,C91A09,1639
61.0,61.0,5,C870A0,15
61.0,61.0,10,4B9F4A,43
61.0,61.0,14,F2CD37,1296
61.0,61.0,15,FFFFFF,7830
61.0,61.0,19,E4CD9E,686
61.0,61.0,25,FE8A18,128
61.0,61.0,26,923978,13
61.0,61.0,27,BBE90B,108
61.0,61.0,28,958A73,251
61.0,61.0,29,E4ADC8,3
61.0,61.0,30,AC78BA,2
61.0,61.0,33,0020A0,1007
61.0,61.0,34,84B68D,159
61.0,61.0,36,C91A09,821
61.0,61.0,40,635F52,191
61.0,61.0,41,AEEFEC,604
61.0,61.0,42,F8F184,10
61.0,61.0,45,DF6695,4
61.0,61.0,46,F5CD2F,673
61.0,61.0,47,FCFCFC,418
61.0,61.0,52,A5A5CB,1
61.0,61.0,70,582A12,775
61.0,61.0,71,A0A5A9,6439
61.0,61.0,72,6C6E68,5051
61.0,61.0,80,A5A9B4,1
61.0,61.0,82,DBAC34,25
61.0,61.0,84,AA7D55,324
61.0,61.0,85,3F3691,1
61.0,61.0,135,9CA3A8,1
61.0,61.0,179,898788,172
61.0,61.0,182,F08F1C,256
61.0,61.0,191,F8BB3D,12
61.0,61.0,212,9FC3E9,1
61.0,61.0,226,FFF03A,129
61.0,61.0,272,0A3463,878
61.0,61.0,288,184632,163
61.0,61.0,297,AA7F2E,92
61.0,61.0,308,352100,32
61.0,61.0,320,720E0F,261
61.0,61.0,321,078BC9,29
61.0,61.0,322,36AEBF,44
61.0,61.0,323,ADC3C0,4
61.0,61.0,326,9B9A5A,64
61.0,61.0,378,A0BCAC,23
61.0,61.0,379,6074A1,20
61.0,61.0,484,A95500,80
61.0,61.0,1000,D9D9D9,9
61.0,61.0,1050,FF698F,1
61.0,61.0,1062,EBD800,350
61.0,61.0,1103,3E3C39,81
61.0,61.0,1136,CA4C0B,17
61.0,61.0,9999,05131D,118
63.0,63.0,0,05131D,4332
63.0,63.0,1,0055BF,1255
63.0,63.0,2,237841,585
63.0,63.0,3,008F9B,74
63.0,63.0,4,C91A09,1754
63.0,63.0,5,C870A0,46
63.0,63.0,10,4B9F4A,92
63.0,63.0,14,F2CD37,1748
63.0,63.0,15,FFFFFF,3550
63.0,63.0,19,E4CD9E,462
63.0,63.0,25,FE8A18,762
63.0,63.0,26,923978,15
63.0,63.0,27,BBE90B,272
63.0,63.0,28,958A73,145
63.0,63.0,29,E4ADC8,12
63.0,63.0,33,0020A0,92
63.0,63.0,34,84B68D,31
63.0,63.0,35,D9E4A7,1
63.0,63.0,36,C91A09,455
63.0,63.0,40,635F52,369
63.0,63.0,41,AEEFEC,169
63.0,63.0,42,F8F184,1
63.0,63.0,45,DF6695,1
63.0,63.0,46,F5CD2F,226
63.0,63.0,47,FCFCFC,540
63.0,63.0,70,582A12,192
63.0,63.0,71,A0A5A9,3552
63.0,63.0,72,6C6E68,2328
63.0,63.0,73,5A93DB,27
63.0,63.0,80,A5A9B4,16
63.0,63.0,84,AA7D55,85
63.0,63.0,85,3F3691,60
63.0,63.0,135,9CA3A8,3
63.0,63.0,158,DFEEA5,3
63.0,63.0,179,898788,156
63.0,63.0,182,F08F1C,493
63.0,63.0,191,F8BB3D,44
63.0,63.0,212,9FC3E9,2
63.0,63.0,272,0A3463,46
63.0,63.0,288,184632,9
63.0,63.0,297,AA7F2E,23
63.0,63.0,308,352100,3
63.0,63.0,320,720E0F,167
63.0,63.0,321,078BC9,236
63.0,63.0,322,36AEBF,29
63.0,63.0,323,ADC3C0,2
63.0,63.0,378,A0BCAC,16
63.0,63.0,379,6074A1,4
63.0,63.0,484,A95500,30
63.0,63.0,1062,EBD800,8
63.0,63.0,1095,635F52,4
63.0,63.0,1103,3E3C39,8
63.0,63.0,9999,05131D,57
64.0,64.0,0,05131D,574
64.0,64.0,1,0055BF,87
64.0,64.0,2,237841,59
64.0,64.0,3,008F9B,1
64.0,64.0,4,C91A09,113
64.0,64.0,10,4B9F4A,6
64.0,64.0,14,F2CD37,89
64.0,64.0,15,FFFFFF,237
64.0,64.0,19,E4CD9E,70
64.0,64.0,25,FE8A18,37
64.0,64.0,26,923978,5
64.0,64.0,27,BBE90B,6
64.0,64.0,28,958A73,24
64.0,64.0,31,E1D5ED,2
64.0,64.0,36,C91A09,52
64.0,64.0,40,635F52,33
64.0,64.0,41,AEEFEC,7
64.0,64.0,46,F5CD2F,37
64.0,64.0,47,FCFCFC,41
64.0,64.0,70,582A12,47
64.0,64.0,71,A0A5A9,332
64.0,64.0,72,6C6E68,235
64.0,64.0,84,AA7D55,6
64.0,64.0,179,898788,31
64.0,64.0,182,F08F1C,20
64.0,64.0,191,F8BB3D,35
64.0,64.0,212,9FC3E9,2
64.0,64.0,226,FFF03A,3
64.0,64.0,272,0A3463,36
64.0,64.0,288,184632,1
64.0,64.0,297,AA7F2E,6
64.0,64.0,308,352100,3
64.0,64.0,321,078BC9,31
64.0,64.0,322,36AEBF,11
64.0,64.0,378,A0BCAC,28
64.0,64.0,484,A95500,9
64.0,64.0,1136,CA4C0B,40
64.0,64.0,9999,05131D,13
65.0,65.0,0,05131D,1634
65.0,65.0,1,0055BF,87
65.0,65.0,2,237841,17
65.0,65.0,3,008F9B,34
65.0,65.0,4,C91A09,136
65.0,65.0,10,4B9F4A,2
65.0,65.0,14,F2CD37,160
65.0,65.0,15,FFFFFF,1179
65.0,65.0,19,E4CD9E,135
65.0,65.0,25,FE8A18,1277
65.0,65.0,27,BBE90B,27
65.0,65.0,28,958A73,69
65.0,65.0,29,E4ADC8,2
65.0,65.0,34,84B68D,28
65.0,65.0,35,D9E4A7,1
65.0,65.0,36,C91A09,77
65.0,65.0,40,635F52,10
65.0,65.0,41,AEEFEC,275
65.0,65.0,42,F8F184,1
65.0,65.0,46,F5CD2F,44
65.0,65.0,47,FCFCFC,210
65.0,65.0,57,FF800D,1
65.0,65.0,70,582A12,119
65.0,65.0,71,A0A5A9,1409
65.0,65.0,72,6C6E68,1185
65.0,65.0,80,A5A9B4,16
65.0,65.0,84,AA7D55,37
65.0,65.0,143,CFE2F7,2
65.0,65.0,158,DFEEA5,3
65.0,65.0,179,898788,63
65.0,65.0,182,F08F1C,82
65.0,65.0,191,F8BB3D,13
65.0,65.0,212,9FC3E9,3
65.0,65.0,226,FFF03A,1
65.0,65.0,272,0A3463,414
65.0,65.0,288,184632,32
65.0,65.0,297,AA7F2E,11
65.0,65.0,308,352100,2
65.0,65.0,320,720E0F,1
65.0,65.0,321,078BC9,68
65.0,65.0,322,36AEBF,288
65.0,65.0,326,9B9A5A,24
65.0,65.0,378,A0BCAC,12
65.0,65.0,484,A95500,9
65.0,65.0,1103,3E3C39,13
65.0,65.0,9999,05131D,17
66.0,66.0,0,05131D,4313
66.0,66.0,1,0055BF,543
66.0,66.0,2,237841,609
66.0,66.0,3,008F9B,138
66.0,66.0,4,C91A09,2003
66.0,66.0,10,4B9F4A,26
66.0,66.0,14,F2CD37,1419
66.0,66.0,15,FFFFFF,1517
66.0,66.0,19,E4CD9E,492
66.0,66.0,25,FE8A18,125
66.0,66.0,26,923978,5
66.0,66.0,27,BBE90B,190
66.0,66.0,28,958A73,53
66.0,66.0,29,E4ADC8,8
66.0,66.0,31,E1D5ED,1
66.0,66.0,34,84B68D,33
66.0,66.0,35,D9E4A7,2
66.0,66.0,36,C91A09,199
66.0,66.0,40,635F52,448
66.0,66.0,41,AEEFEC,81
66.0,66.0,42,F8F184,6
66.0,66.0,46,F5CD2F,108
66.0,66.0,47,FCFCFC,361
66.0,66.0,70,582A12,384
66.0,66.0,71,A0A5A9,3001
66.0,66.0,72,6C6E68,3594
66.0,66.0,84,AA7D55,108
66.0,66.0,158,DFEEA5,4
66.0,66.0,179,898788,17
66.0,66.0,182,F08F1C,139
66.0,66.0,191,F8BB3D,82
66.0,66.0,272,0A3463,223
66.0,66.0,288,184632,67
66.0,66.0,297,AA7F2E,41
66.0,66.0,308,352100,2
66.0,66.0,320,720E0F,16
66.0,66.0,321,078BC9,104
66.0,66.0,322,36AEBF,5
66.0,66.0,378,A0BCAC,8
66.0,66.0,383,E0E0E0,170
66.0,66.0,484,A95500,17
66.0,66.0,1062,EBD800,1
66.0,66.0,1103,3E3C39,1
66.0,66.0,9999,05131D,29
67.0,67.0,0,05131D,11532
67.0,67.0,1,0055BF,3569
67.0,67.0,2,237841,780
67.0,67.0,4,C91A09,9785
67.0,67.0,6,583927,156
67.0,67.0,7,9BA19D,5232
67.0,67.0,8,6D6E5C,217
67.0,67.0,13,FC97AC,8
67.0,67.0,14,F2CD37,5846
67.0,67.0,15,FFFFFF,14692
67.0,67.0,33,0020A0,443
67.0,67.0,34,84B68D,173
67.0,67.0,36,C91A09,1068
67.0,67.0,41,AEEFEC,748
67.0,67.0,42,F8F184,2
67.0,67.0,46,F5CD2F,1128
67.0,67.0,47,FCFCFC,1192
67.0,67.0,57,FF800D,14
67.0,67.0,79,FFFFFF,6
67.0,67.0,216,B31004,4
67.0,67.0,313,3592C3,265
67.0,67.0,334,BBA53D,20
67.0,67.0,383,E0E0E0,22
67.0,67.0,9999,05131D,205
86.0,86.0,0,05131D,423
86.0,86.0,1,0055BF,150
86.0,86.0,2,237841,66
86.0,86.0,4,C91A09,128
86.0,86.0,6,583927,28
86.0,86.0,7,9BA19D,357
86.0,86.0,8,6D6E5C,55
86.0,86.0,14,F2CD37,207
86.0,86.0,15,FFFFFF,466
86.0,86.0,19,E4CD9E,9
86.0,86.0,33,0020A0,7
86.0,86.0,34,84B68D,44
86.0,86.0,36,C91A09,37
86.0,86.0,41,AEEFEC,18
86.0,86.0,42,F8F184,60
86.0,86.0,46,F5CD2F,23
86.0,86.0,47,FCFCFC,29
86.0,86.0,57,FF800D,2
86.0,86.0,334,BBA53D,24
86.0,86.0,383,E0E0E0,9
86.0,86.0,9999,05131D,16
87.0,87.0,0,05131D,465
87.0,87.0,1,0055BF,25
87.0,87.0,2,237841,34
87.0,87.0,4,C91A09,180
87.0,87.0,6,583927,9
87.0,87.0,7,9BA19D,295
87.0,87.0,8,6D6E5C,19
87.0,87.0,14,F2CD37,111
87.0,87.0,15,FFFFFF,195
87.0,87.0,33,0020A0,4
87.0,87.0,34,84B68D,8
87.0,87.0,36,C91A09,21
87.0,87.0,41,AEEFEC,3
87.0,87.0,42,F8F184,37
87.0,87.0,46,F5CD2F,28
87.0,87.0,47,FCFCFC,9
87.0,87.0,57,FF800D,21
87.0,87.0,383,E0E0E0,10
87.0,87.0,484,A95500,1
87.0,87.0,9999,05131D,7
88.0,88.0,0,05131D,213
88.0,88.0,1,0055BF,64
88.0,88.0,2,237841,4
88.0,88.0,4,C91A09,128
88.0,88.0,7,9BA19D,285
88.0,88.0,8,6D6E5C,12
88.0,88.0,14,F2CD37,73
88.0,88.0,15,FFFFFF,344
88.0,88.0,33,0020A0,11
88.0,88.0,34,84B68D,5
88.0,88.0,36,C91A09,34
88.0,88.0,41,AEEFEC,14
88.0,88.0,46,F5CD2F,21
88.0,88.0,9999,05131D,6
89.0,89.0,0,05131D,116
89.0,89.0,1,0055BF,25
89.0,89.0,2,237841,21
89.0,89.0,4,C91A09,34
89.0,89.0,6,583927,10
89.0,89.0,7,9BA19D,126
89.0,89.0,8,6D6E5C,10
89.0,89.0,14,F2CD37,60
89.0,89.0,15,FFFFFF,50
89.0,89.0,19,E4CD9E,3
89.0,89.0,33,0020A0,2
89.0,89.0,34,84B68D,4
89.0,89.0,36,C91A09,13
89.0,89.0,41,AEEFEC,11
89.0,89.0,46,F5CD2F,18
89.0,89.0,47,FCFCFC,8
89.0,89.0,9999,05131D,2
90.0,90.0,0,05131D,163
90.0,90.0,1,0055BF,16
90.0,90.0,2,237841,114
90.0,90.0,4,C91A09,90
90.0,90.0,6,583927,90
90.0,90.0,7,9BA19D,389
90.0,90.0,8,6D6E5C,8
90.0,90.0,13,FC97AC,89
90.0,90.0,14,F2CD37,81
90.0,90.0,15,FFFFFF,1153
90.0,90.0,17,C2DAB8,11
90.0,90.0,34,84B68D,1
90.0,90.0,36,C91A09,12
90.0,90.0,41,AEEFEC,9
90.0,90.0,46,F5CD2F,37
90.0,90.0,47,FCFCFC,60
90.0,90.0,74,73DCA1,9
90.0,90.0,77,FECCCF,169
90.0,90.0,334,BBA53D,16
90.0,90.0,351,F785B1,75
90.0,90.0,9999,05131D,8
91.0,91.0,0,05131D,299
91.0,91.0,1,0055BF,56
91.0,91.0,2,237841,63
91.0,91.0,4,C91A09,113
91.0,91.0,6,583927,8
91.0,91.0,7,9BA19D,203
91.0,91.0,8,6D6E5C,55
91.0,91.0,14,F2CD37,117
91.0,91.0,15,FFFFFF,113
91.0,91.0,25,FE8A18,9
91.0,91.0,33,0020A0,1
91.0,91.0,34,84B68D,1
91.0,91.0,36,C91A09,3
91.0,91.0,40,635F52,1
91.0,91.0,41,AEEFEC,1
91.0,91.0,42,F8F184,38
91.0,91.0,46,F5CD2F,2
91.0,91.0,57,FF800D,65
91.0,91.0,9999,05131D,3
92.0,92.0,0,05131D,626
92.0,92.0,1,0055BF,2
92.0,92.0,4,C91A09,30
92.0,92.0,7,9BA19D,242
92.0,92.0,8,6D6E5C,59
92.0,92.0,14,F2CD37,245
92.0,92.0,15,FFFFFF,187
92.0,92.0,33,0020A0,35
92.0,92.0,34,84B68D,8
92.0,92.0,36,C91A09,46
92.0,92.0,42,F8F184,24
92.0,92.0,46,F5CD2F,18
92.0,92.0,383,E0E0E0,2
92.0,92.0,9999,05131D,7
93.0,93.0,0,05131D,275
93.0,93.0,1,0055BF,116
93.0,93.0,4,C91A09,44
93.0,93.0,7,9BA19D,173
93.0,93.0,8,6D6E5C,30
93.0,93.0,14,F2CD37,103
93.0,93.0,15,FFFFFF,447
93.0,93.0,19,E4CD9E,10
93.0,93.0,33,0020A0,43
93.0,93.0,34,84B68D,23
93.0,93.0,36,C91A09,57
93.0,93.0,41,AEEFEC,1
93.0,93.0,42,F8F184,50
93.0,93.0,46,F5CD2F,2
93.0,93.0,47,FCFCFC,5
93.0,93.0,57,FF800D,17
93.0,93.0,62,3CB371,2
93.0,93.0,334,BBA53D,8
93.0,93.0,9999,05131D,12
94.0,94.0,0,05131D,886
94.0,94.0,1,0055BF,121
94.0,94.0,2,237841,109
94.0,94.0,4,C91A09,341
94.0,94.0,6,583927,12
94.0,94.0,7,9BA19D,483
94.0,94.0,8,6D6E5C,146
94.0,94.0,10,4B9F4A,1
94.0,94.0,14,F2CD37,393
94.0,94.0,15,FFFFFF,846
94.0,94.0,25,FE8A18,5
94.0,94.0,33,0020A0,95
94.0,94.0,34,84B68D,29
94.0,94.0,36,C91A09,95
94.0,94.0,41,AEEFEC,69
94.0,94.0,42,F8F184,7
94.0,94.0,46,F5CD2F,65
94.0,94.0,47,FCFCFC,23
94.0,94.0,57,FF800D,3
94.0,94.0,334,BBA53D,8
94.0,94.0,383,E0E0E0,10
94.0,94.0,9999,05131D,4
104.0,104.0,0,05131D,202
104.0,104.0,1,0055BF,84
104.0,104.0,2,237841,74
104.0,104.0,4,C91A09,206
104.0,104.0,5,C870A0,4
104.0,104.0,10,4B9F4A,1
104.0,104.0,14,F2CD37,18
104.0,104.0,15,FFFFFF,384
104.0,104.0,19,E4CD9E,81
104.0,104.0,28,958A73,7
104.0,104.0,34,84B68D,1
104.0,104.0,36,C91A09,3
104.0,104.0,41,AEEFEC,4
104.0,104.0,46,F5CD2F,25
104.0,104.0,47,FCFCFC,53
104.0,104.0,70,582A12,52
104.0,104.0,71,A0A5A9,385
104.0,104.0,72,6C6E68,110
104.0,104.0,73,5A93DB,138
104.0,104.0,80,A5A9B4,7
104.0,104.0,82,DBAC34,3
104.0,104.0,143,CFE2F7,1
104.0,104.0,288,184632,133
104.0,104.0,320,720E0F,69
104.0,104.0,484,A95500,1
104.0,104.0,9999,05131D,1
105.0,105.0,0,05131D,1551
105.0,105.0,1,0055BF,116
105.0,105.0,2,237841,139
105.0,105.0,4,C91A09,579
105.0,105.0,6,583927,52
105.0,105.0,7,9BA19D,675
105.0,105.0,8,6D6E5C,819
105.0,105.0,14,F2CD37,429
105.0,105.0,15,FFFFFF,1529
105.0,105.0,19,E4CD9E,10
105.0,105.0,25,FE8A18,5
105.0,105.0,33,0020A0,17
105.0,105.0,34,84B68D,57
105.0,105.0,36,C91A09,128
105.0,105.0,40,635F52,367
105.0,105.0,46,F5CD2F,108
105.0,105.0,47,FCFCFC,43
105.0,105.0,70,582A12,4
105.0,105.0,71,A0A5A9,446
105.0,105.0,72,6C6E68,575
105.0,105.0,73,5A93DB,13
105.0,105.0,135,9CA3A8,2
105.0,105.0,334,BBA53D,9
105.0,105.0,383,E0E0E0,1
105.0,105.0,9999,05131D,37
106.0,106.0,0,05131D,429
106.0,106.0,1,0055BF,64
106.0,106.0,2,237841,55
106.0,106.0,4,C91A09,238
106.0,106.0,6,583927,5
106.0,106.0,7,9BA19D,191
106.0,106.0,8,6D6E5C,71
106.0,106.0,14,F2CD37,229
106.0,106.0,15,FFFFFF,392
106.0,106.0,25,FE8A18,5
106.0,106.0,33,0020A0,44
106.0,106.0,34,84B68D,13
106.0,106.0,36,C91A09,32
106.0,106.0,41,AEEFEC,27
106.0,106.0,42,F8F184,49
106.0,106.0,46,F5CD2F,22
106.0,106.0,47,FCFCFC,16
106.0,106.0,57,FF800D,4
106.0,106.0,383,E0E0E0,3
106.0,106.0,9999,05131D,9
112.0,112.0,0,05131D,10306
112.0,112.0,1,0055BF,1813
112.0,112.0,2,237841,150
112.0,112.0,3,008F9B,4
112.0,112.0,4,C91A09,1761
112.0,112.0,6,583927,39
112.0,112.0,7,9BA19D,1261
112.0,112.0,8,6D6E5C,385
112.0,112.0,10,4B9F4A,6
112.0,112.0,14,F2CD37,1626
112.0,112.0,15,FFFFFF,2065
112.0,112.0,19,E4CD9E,263
112.0,112.0,21,D4D5C9,2
112.0,112.0,22,81007B,7
112.0,112.0,25,FE8A18,426
112.0,112.0,27,BBE90B,570
112.0,112.0,28,958A73,30
112.0,112.0,33,0020A0,82
112.0,112.0,34,84B68D,40
112.0,112.0,36,C91A09,348
112.0,112.0,40,635F52,93
112.0,112.0,41,AEEFEC,48
112.0,112.0,42,F8F184,47
112.0,112.0,46,F5CD2F,100
112.0,112.0,47,FCFCFC,102
112.0,112.0,57,FF800D,28
112.0,112.0,71,A0A5A9,2187
112.0,112.0,72,6C6E68,1519
112.0,112.0,73,5A93DB,104
112.0,112.0,80,A5A9B4,234
112.0,112.0,85,3F3691,3
112.0,112.0,110,4354A3,4
112.0,112.0,115,C7D23C,2
112.0,112.0,135,9CA3A8,211
112.0,112.0,143,CFE2F7,10
112.0,112.0,148,575857,70
112.0,112.0,179,898788,7
112.0,112.0,182,F08F1C,67
112.0,112.0,272,0A3463,85
112.0,112.0,288,184632,6
112.0,112.0,294,BDC6AD,45
112.0,112.0,320,720E0F,13
112.0,112.0,373,845E84,2
112.0,112.0,383,E0E0E0,7
112.0,112.0,462,FFA70B,23
112.0,112.0,9999,05131D,166
114.0,114.0,0,05131D,5154
114.0,114.0,1,0055BF,340
114.0,114.0,4,C91A09,6152
114.0,114.0,7,9BA19D,2
114.0,114.0,14,F2CD37,438
114.0,114.0,15,FFFFFF,712
114.0,114.0,19,E4CD9E,95
114.0,114.0,27,BBE90B,2
114.0,114.0,34,84B68D,12
114.0,114.0,36,C91A09,104
114.0,114.0,40,635F52,61
114.0,114.0,41,AEEFEC,4
114.0,114.0,46,F5CD2F,3
114.0,114.0,47,FCFCFC,59
114.0,114.0,57,FF800D,9
114.0,114.0,71,A0A5A9,2064
114.0,114.0,72,6C6E68,599
114.0,114.0,80,A5A9B4,40
114.0,114.0,82,DBAC34,1
114.0,114.0,135,9CA3A8,52
114.0,114.0,182,F08F1C,13
114.0,114.0,383,E0E0E0,3
114.0,114.0,9999,05131D,39
118.0,118.0,0,05131D,18
118.0,118.0,1,0055BF,5
118.0,118.0,2,237841,1
118.0,118.0,4,C91A09,6
118.0,118.0,7,9BA19D,1
118.0,118.0,14,F2CD37,13
118.0,118.0,15,FFFFFF,9
118.0,118.0,25,FE8A18,3
118.0,118.0,27,BBE90B,1
118.0,118.0,71,A0A5A9,6
118.0,118.0,72,6C6E68,6
118.0,118.0,85,3F3691,1
118.0,118.0,288,184632,2
118.0,118.0,320,720E0F,2
118.0,118.0,9999,05131D,21
122.0,122.0,0,05131D,899
122.0,122.0,1,0055BF,47
122.0,122.0,2,237841,156
122.0,122.0,4,C91A09,152
122.0,122.0,7,9BA19D,285
122.0,122.0,8,6D6E5C,72
122.0,122.0,10,4B9F4A,6
122.0,122.0,14,F2CD37,203
122.0,122.0,15,FFFFFF,83
122.0,122.0,19,E4CD9E,4
122.0,122.0,25,FE8A18,3
122.0,122.0,27,BBE90B,44
122.0,122.0,33,0020A0,2
122.0,122.0,36,C91A09,27
122.0,122.0,40,635F52,4
122.0,122.0,41,AEEFEC,11
122.0,122.0,42,F8F184,11
122.0,122.0,47,FCFCFC,11
122.0,122.0,71,A0A5A9,356
122.0,122.0,72,6C6E68,98
122.0,122.0,135,9CA3A8,52
122.0,122.0,148,575857,78
122.0,122.0,320,720E0F,2
122.0,122.0,383,E0E0E0,32
122.0,122.0,462,FFA70B,6
122.0,122.0,1135,A5ADB4,4
122.0,122.0,9999,05131D,24
123.0,123.0,0,05131D,890
123.0,123.0,1,0055BF,56
123.0,123.0,2,237841,42
123.0,123.0,4,C91A09,290
123.0,123.0,14,F2CD37,90
123.0,123.0,15,FFFFFF,316
123.0,123.0,19,E4CD9E,26
123.0,123.0,25,FE8A18,4
123.0,123.0,27,BBE90B,136
123.0,123.0,28,958A73,5
123.0,123.0,34,84B68D,8
123.0,123.0,36,C91A09,36
123.0,123.0,40,635F52,18
123.0,123.0,42,F8F184,2
123.0,123.0,46,F5CD2F,20
123.0,123.0,47,FCFCFC,10
123.0,123.0,57,FF800D,4
123.0,123.0,70,582A12,7
123.0,123.0,71,A0A5A9,363
123.0,123.0,72,6C6E68,320
123.0,123.0,80,A5A9B4,12
123.0,123.0,135,9CA3A8,36
123.0,123.0,182,F08F1C,12
123.0,123.0,288,184632,3
123.0,123.0,297,AA7F2E,2
123.0,123.0,9999,05131D,10
126.0,126.0,0,05131D,63
126.0,126.0,1,0055BF,44
126.0,126.0,4,C91A09,19
126.0,126.0,7,9BA19D,45
126.0,126.0,14,F2CD37,4
126.0,126.0,15,FFFFFF,1
126.0,126.0,34,84B68D,2
126.0,126.0,36,C91A09,7
126.0,126.0,42,F8F184,6
126.0,126.0,46,F5CD2F,15
126.0,126.0,71,A0A5A9,39
126.0,126.0,72,6C6E68,13
126.0,126.0,334,BBA53D,2
127.0,127.0,0,05131D,306
127.0,127.0,1,0055BF,345
127.0,127.0,4,C91A09,51
127.0,127.0,14,F2CD37,133
127.0,127.0,15,FFFFFF,43
127.0,127.0,19,E4CD9E,17
127.0,127.0,27,BBE90B,114
127.0,127.0,28,958A73,10
127.0,127.0,33,0020A0,20
127.0,127.0,34,84B68D,20
127.0,127.0,35,D9E4A7,2
127.0,127.0,36,C91A09,28
127.0,127.0,40,635F52,13
127.0,127.0,41,AEEFEC,41
127.0,127.0,42,F8F184,91
127.0,127.0,47,FCFCFC,27
127.0,127.0,57,FF800D,38
127.0,127.0,70,582A12,5
127.0,127.0,71,A0A5A9,497
127.0,127.0,72,6C6E68,353
127.0,127.0,85,3F3691,73
127.0,127.0,179,898788,12
127.0,127.0,1103,3E3C39,3
127.0,127.0,9999,05131D,8
128.0,128.0,0,05131D,1767
128.0,128.0,7,9BA19D,42
128.0,128.0,14,F2CD37,261
128.0,128.0,15,FFFFFF,11
128.0,128.0,34,84B68D,2
128.0,128.0,36,C91A09,172
128.0,128.0,46,F5CD2F,38
129.0,129.0,0,05131D,1608
129.0,129.0,7,9BA19D,42
129.0,129.0,15,FFFFFF,749
129.0,129.0,34,84B68D,8
129.0,129.0,36,C91A09,40
129.0,129.0,42,F8F184,224
129.0,129.0,9999,05131D,3
130.0,130.0,0,05131D,1708
130.0,130.0,1,0055BF,3769
130.0,130.0,4,C91A09,4
130.0,130.0,7,9BA19D,4451
130.0,130.0,8,6D6E5C,3
130.0,130.0,14,F2CD37,110
130.0,130.0,15,FFFFFF,1937
130.0,130.0,33,0020A0,67
130.0,130.0,34,84B68D,240
130.0,130.0,36,C91A09,767
130.0,130.0,46,F5CD2F,344
130.0,130.0,47,FCFCFC,14
130.0,130.0,9999,05131D,6
131.0,131.0,0,05131D,609
131.0,131.0,1,0055BF,1
131.0,131.0,4,C91A09,2
131.0,131.0,7,9BA19D,43
131.0,131.0,8,6D6E5C,2
131.0,131.0,15,FFFFFF,726
131.0,131.0,33,0020A0,49
131.0,131.0,36,C91A09,7
131.0,131.0,42,F8F184,132
131.0,131.0,9999,05131D,27
132.0,132.0,0,05131D,858
132.0,132.0,1,0055BF,7
132.0,132.0,7,9BA19D,151
132.0,132.0,15,FFFFFF,1663
132.0,132.0,33,0020A0,117
132.0,132.0,34,84B68D,3
132.0,132.0,36,C91A09,162
133.0,133.0,0,05131D,282
133.0,133.0,1,0055BF,337
133.0,133.0,7,9BA19D,38
133.0,133.0,15,FFFFFF,305
133.0,133.0,57,FF800D,123
134.0,134.0,0,05131D,450
134.0,134.0,1,0055BF,399
134.0,134.0,4,C91A09,1
134.0,134.0,7,9BA19D,6
134.0,134.0,8,6D6E5C,358
134.0,134.0,14,F2CD37,2
134.0,134.0,15,FFFFFF,2
134.0,134.0,33,0020A0,27
134.0,134.0,34,84B68D,17
134.0,134.0,42,F8F184,225
134.0,134.0,57,FF800D,2
134.0,134.0,9999,05131D,18
135.0,135.0,0,05131D,567
135.0,135.0,1,0055BF,173
135.0,135.0,2,237841,37
135.0,135.0,3,008F9B,16
135.0,135.0,4,C91A09,98
135.0,135.0,6,583927,68
135.0,135.0,7,9BA19D,708
135.0,135.0,8,6D6E5C,658
135.0,135.0,14,F2CD37,17
135.0,135.0,15,FFFFFF,157
135.0,135.0,19,E4CD9E,148
135.0,135.0,21,D4D5C9,2
135.0,135.0,25,FE8A18,31
135.0,135.0,33,0020A0,11
135.0,135.0,34,84B68D,1
135.0,135.0,36,C91A09,99
135.0,135.0,40,635F52,21
135.0,135.0,42,F8F184,109
135.0,135.0,47,FCFCFC,6
135.0,135.0,57,FF800D,69
135.0,135.0,73,5A93DB,25
135.0,135.0,74,73DCA1,2
135.0,135.0,135,9CA3A8,8
